"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank"
"Myeloid","T_cell","CD14","ITGB1",0.00992153060874001,295.75,0.252541319063118,353,1.88522712944235,93,1.46014767938148,107,0.886539424810601,630
"NK","Myeloid","SEMA4D","PLXNB2",0.0100138472296476,359.75,0.284357002600515,247,1.40043614717025,209,1.19767899041238,221,0.875669425954937,762
"Myeloid","Myeloid","CIRBP","TREM1",0.0102402693467484,413.25,0.250969674839514,358,1.33337106611554,228,0.927779997957066,432,0.886305802833441,635
"T_cell","NK","HLA-B","KLRD1",0.0102402693467484,392.25,0.211413749477425,635,0.778610736945556,559,1.02601034892047,332,0.936891415412162,43
"Myeloid","Myeloid","HSP90B1","TLR2",0.0103049275159787,335,0.276490707057273,267,1.69634029339876,136,1.05818674907572,301,0.88627721054637,636
"NK","NK","B2M","KLRD1",0.0103049275159787,408.75,0.211300635208627,636,0.702144436651619,623,1.01333330535256,345,0.939645737606498,31
"T_cell","Myeloid","CALM1","INSR",0.0105007401441498,576.75,0.218069395627844,572,0.932241521501603,464,0.75484220677783,632,0.885743743844943,639
"Myeloid","Myeloid","HLA-G","LILRB2",0.0105007401441498,367,0.209946969914055,639,1.73952390662302,126,1.17330500933501,237,0.903033082242816,466
"Myeloid","Myeloid","HLA-DPA1","CD4",0.0106328233033566,440.75,0.209760794038058,641,0.838835582929551,525,0.903895435628957,461,0.926947239921203,136
"NK","Myeloid","CALM1","INSR",0.0110365567663014,563.5,0.222960285851275,540,0.964839490633322,440,0.742316280101513,647,0.886861295534606,627
"Myeloid","Myeloid","PSAP","SORT1",0.0111203181907256,346.5,0.403319953361366,127,1.52698139058163,180,1.13101127590248,256,0.872758232025195,823
"NK","T_cell","B2M","CD3G",0.0113234182368182,696.75,0.159160461186265,979,0.192153801510137,1406,0.962030848819649,400,0.946166386559094,2
"Myeloid","Myeloid","TNFSF12","CD163",0.0113765024087144,677.25,0.554022636305654,75,1.55044025228184,178,1.12963298442075,258,0.755031574460375,2198
"B_cell","Myeloid","CIRBP","TREM1",0.0115926220968593,440.5,0.242248406191924,408,1.30824885585169,236,0.902202056519585,463,0.884511591846312,655
"B_cell","Myeloid","CD22","PTPRC",0.0116635790258216,358,0.218642616100068,567,0.66157322603685,656,1.36281326762302,137,0.931612037227513,72
"Myeloid","Myeloid","TNFSF13B","CD40",0.0117679114769958,478.5,0.28436022768362,246,1.25874594816967,261,1.19209379963676,225,0.84557262643911,1182
"Myeloid","T_cell","CD86","CTLA4",0.0119002955969079,377.75,0.558743480344108,73,1.25864360456229,262,1.54726058101499,79,0.851881723546331,1097
"NK","Myeloid","SPON2","ITGB2",0.0119506690848001,520,0.224936380362584,524,0.654948446261169,660,1.016713190632,339,0.893372177994347,557
"Myeloid","Myeloid","HLA-F","LILRB2",0.0120232621583862,339.5,0.206910551593338,661,1.64215769674656,148,1.14315756959309,252,0.915908661852369,297
