"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank"
"NK","T_cell","F11R","ITGAL_ITGB2",1,2172.5,0.0581286620227825,2580,0.0547424246914247,2033,0.112006627311502,1965,0.781888289020489,2112
"B_cell","T_cell","NAMPT","ADORA2A",1,2495.75,0.0581184570022772,2581,-0.0488377798358205,2574,-0.0816576662326075,2532,0.768566340354954,2296
"T_cell","B_cell","ADAM10","IL6R",1,2339.75,0.0580722480969948,2582,0.0798301445485659,1934,0.119310371550341,1939,0.708732271348956,2904
"Myeloid","Myeloid","LAMA5","CD44",1,2050,0.0580643658785151,2583,0.139254113568393,1714,0.119573738436865,1938,0.792899750890065,1965
"NK","B_cell","TGFB1","LPP",1,2619,0.0580562677984692,2584,0.00398251851794509,2283,-0.0751490391752107,2511,0.676439475201933,3098
"NK","Myeloid","TNF","TRAF2",1,2677,0.0580541213227471,2585,-0.0272541489523698,2455,-0.0313882644063246,2395,0.639639170677382,3273
"T_cell","NK","TXLNA","STX4",1,2387.5,0.0580299919530546,2586,-0.0022801086952889,2319,0.0668649471885457,2101,0.747907515220202,2544
"NK","NK","TNF","FAS",1,2748,0.0580158519356877,2587,-0.0807760158660772,2736,-0.135372524276967,2697,0.700028141805595,2972
"NK","T_cell","ADAM10","CADM1",1,2592.75,0.0579547562199238,2588,-0.037491455812845,2517,-0.0434380245871616,2422,0.718301578589402,2844
"T_cell","NK","TNF","TNFRSF1B",1,2423.5,0.0579533045725105,2589,-0.0399654086868273,2536,-0.130515696149312,2682,0.798781916471976,1887
"NK","Myeloid","GNAI2","S1PR4",1,2657.75,0.0579402383231017,2590,-0.0235681640575715,2434,-0.0316129847640628,2396,0.654544926061963,3211
"T_cell","NK","PSEN1","NOTCH1",1,2645.25,0.0579270237196019,2591,-0.0487906464700493,2573,-0.109072933338617,2627,0.724579853590202,2790
"B_cell","NK","LTB","TNFRSF1A",1,2535.25,0.0578831447445868,2592,0.0110490982241664,2239,-0.0544478045670844,2455,0.716775096888616,2855
"T_cell","T_cell","CD99","PILRB",1,2079.25,0.0578787933573088,2593,-0.0106201186044499,2364,-0.0515718776937628,2451,0.859374643649043,909
"B_cell","NK","ICAM1","ITGAX_ITGB2",1,1821.75,0.0578334496176125,2594,0.121387662925365,1771,0.244423834408284,1606,0.832267345627496,1316
"T_cell","T_cell","LGALS9","HAVCR2",1,2318.25,0.0578221073611662,2595,-0.04383004218681,2551,-0.0901693878317449,2554,0.817770331402182,1573
"B_cell","T_cell","HLA-DQB1","CD4",1,1986.75,0.057767734796222,2596,0.0599927597069053,2018,0.137759535777468,1884,0.824672865009069,1449
"B_cell","T_cell","HLA-DPA1","CD4",1,2019,0.0577613915806654,2597,0.0086156414077802,2254,0.021936356116102,2215,0.852346894781039,1010
"T_cell","T_cell","MIF","TNFRSF14",1,2063.75,0.0577102134201101,2598,-0.0181278835596608,2400,-0.0865613661302276,2547,0.874541207942082,710
"T_cell","T_cell","NUCB2","ERAP1",1,2419.75,0.0576860582117796,2599,0.00334321115950535,2287,-0.0924569048409387,2566,0.773349744506985,2227
"NK","NK","ADAM10","TSPAN14",1,2488.25,0.0576783974280376,2600,-0.0991895487070856,2809,-0.15317013173922,2734,0.803585052174445,1810
"T_cell","NK","HLA-DQA2","LAG3",1,2789.25,0.0576383960217696,2601,-0.0965473407907868,2793,-0.313064297133989,3100,0.736379951792985,2663
"NK","T_cell","TNF","TRADD",1,2455.5,0.0574768032174432,2602,0.0128071843592134,2234,0.0612807520406441,2118,0.714450881035601,2868
"NK","Myeloid","TNFSF10","TNFRSF10A",1,2861,0.0574284694474656,2603,-0.0599155482869579,2628,-0.167919702284414,2783,0.572943598366914,3430
"B_cell","Myeloid","SELPLG","ITGB2",1,2050,0.0574034679749774,2605,0.0234211310375701,2177,-0.181888431747478,2823,0.88545473988856,595
"NK","T_cell","ADAM17","NOTCH1",1,2579.75,0.0573869952830793,2606,-0.0162395754442199,2389,0.0288079449478069,2196,0.670785331390048,3128
"NK","Myeloid","LGALS1","ITGB1",1,1876.5,0.0573434375408487,2607,0.0743481166966228,1945,0.0748466155502767,2073,0.861599064585246,881
"NK","NK","ADAM10","NOTCH1",1,2677.25,0.0573352811890869,2608,-0.0723293457906433,2699,-0.0998408072810315,2595,0.722508674613127,2807
"B_cell","NK","YBX1","NOTCH1",1,2605.75,0.0572724642381896,2609,-0.0401321730514529,2538,-0.109290693065162,2630,0.738801200753543,2646
"T_cell","T_cell","GNAS","ADCY7",1,2239.75,0.0572566249251317,2610,-0.0163802964388766,2392,-0.118089493447657,2651,0.832872661155885,1306
"T_cell","NK","LGALS1","CD69",1,2345.75,0.0572171067247335,2611,-0.053303546011976,2601,-0.331734716555409,3139,0.850891608799484,1032
"T_cell","B_cell","MAML2","NOTCH2",1,2498.75,0.0571575482700874,2612,0.00979788043834236,2251,0.0585186919929595,2127,0.694245105166238,3005
"B_cell","Myeloid","GNAI2","S1PR4",1,2742.75,0.0571257859108722,2613,-0.0272341329911927,2454,-0.130799545388923,2683,0.652942675551975,3221
"T_cell","T_cell","HLA-DPB1","CD4",1,2175.5,0.0570626367869045,2616,-0.0477872255287245,2566,-0.0403325634136146,2410,0.846251187566466,1110
"B_cell","B_cell","ADAM10","CADM1",1,2731,0.0570612919773513,2617,-0.0400437070284572,2537,-0.212837785397806,2914,0.716727038817282,2856
"Myeloid","B_cell","HLA-G","LILRB1",1,1838.25,0.0570225459927024,2618,0.142409301320813,1700,0.222734290767947,1664,0.829663473796491,1371
"B_cell","T_cell","PSEN1","NOTCH1",1,2674.25,0.0570159287984029,2619,-0.0531233126956237,2600,-0.128269543733944,2678,0.7229951652565,2800
"B_cell","Myeloid","TGFB1","SMAD3",1,2701.75,0.0569399524747832,2620,0.00499392759616128,2276,-0.0512539668328773,2450,0.541247164227305,3461
"T_cell","NK","TGFB1","ITGB1",1,2469.75,0.0568899245363321,2621,0.0214343171800036,2188,-0.0175062585916604,2353,0.731692479946717,2717
"NK","NK","ARPC5","LDLR",1,2548,0.0568629225093816,2622,-0.106011803957574,2848,-0.0779750717928084,2522,0.775244051477905,2200
"NK","T_cell","HLA-G","CD4",1,2338.25,0.0568514034966491,2623,-0.155423454051185,3015,-0.0590770818193821,2466,0.836584380908425,1249
"NK","T_cell","GNAS","ADCY7",1,2256.25,0.0568407780397818,2624,-0.0225335990110915,2430,-0.118868437204228,2657,0.832364721111597,1314
"T_cell","NK","TNF","NOTCH1",1,2765,0.056815416180236,2625,-0.051174250332148,2589,-0.162354910240281,2764,0.680248304625586,3082
"NK","Myeloid","ADAM17","ITGB1",1,2179,0.0567865053217086,2626,0.083385679514447,1912,0.0746185996861062,2075,0.782397820541182,2103
"T_cell","B_cell","GZMA","F2R",1,2664.5,0.056759781788678,2627,-0.0677253054389538,2679,-0.0909808336091498,2556,0.723291870732004,2796
"NK","Myeloid","ADAM17","NOTCH1",1,2625.75,0.0567215028882359,2628,-0.0194945654266067,2410,-0.0114497529192361,2328,0.669496119424534,3137
"T_cell","Myeloid","ICAM3","ITGAL",1,2446,0.0567179860896204,2629,-0.15967669564557,3030,-0.237392979001761,2964,0.842581358235243,1161
"Myeloid","T_cell","IL16","KCNA3",1,2738.5,0.0566924606474677,2630,-0.0638534760785882,2653,-0.106252706411668,2614,0.686665181807144,3057
"T_cell","NK","ARF6","SMAP1",1,2366.5,0.056680875800708,2631,-0.0295108982747344,2465,-0.0553713342988653,2457,0.796880088891482,1913
"T_cell","NK","TNF","ICOS",1,3048.25,0.0566536237988805,2632,-0.167092641455978,3049,-0.499393888407195,3338,0.663098596060671,3174
"NK","T_cell","IL16","KCNA3",1,2757.75,0.0566206758307952,2633,-0.0642023166695408,2655,-0.131333484218075,2684,0.686528862483748,3059
"Myeloid","NK","MIF","TNFRSF14",1,1944.5,0.0564879465314086,2635,0.0387712100106967,2119,-0.00513626197978079,2304,0.873362122504051,720
"B_cell","T_cell","LGALS1","ITGB1",1,1971.75,0.0564802143934007,2636,0.0437748400142879,2087,0.00694745604162694,2268,0.860692218300959,896
"T_cell","B_cell","FAM3C","CLEC2D",1,2935.25,0.0563852050898576,2637,-0.294655143672643,3293,-0.471309149973446,3303,0.750694637118653,2508
"B_cell","Myeloid","PSEN1","NOTCH1",1,2711,0.056354739502586,2638,-0.0563783026780105,2609,-0.168527241600987,2785,0.721825620817622,2812
"T_cell","NK","TGFB1","CXCR4",1,2427,0.0562747411065701,2639,-0.0256727774258878,2446,-0.111122446247255,2634,0.79069929989091,1989
"Myeloid","NK","IL16","KCNA3",1,2756,0.0562567963651715,2640,-0.0653402263638602,2662,-0.121191859001956,2660,0.685834687458039,3062
"NK","Myeloid","MIF","CD44_CD74",1,1768.5,0.0562511745397764,2641,0.0819492933323258,1923,0.0124180049989335,2251,0.910077593013137,259
"NK","NK","IL16","KCNA3",1,2773,0.0561855631929377,2642,-0.0656890669548127,2666,-0.146272636808364,2721,0.685698172201749,3063
"B_cell","NK","CD48","CD2",1,2685,0.0561320647570844,2643,-0.369686014706299,3347,-0.681359328022007,3422,0.831839466622018,1328
"NK","Myeloid","CCL5","CXCR3",1,2358.75,0.0561293521128968,2644,0.0224288685184441,2182,-0.231607162393937,2957,0.813872077610424,1652
"NK","Myeloid","F11R","ITGAL_ITGB2",1,2293.25,0.0561183079844581,2645,0.0408253377413613,2101,0.00302033342043295,2279,0.778872194724928,2148
"T_cell","T_cell","PTDSS1","JMJD6",1,2515.5,0.056062926184467,2647,-0.0246946818140817,2439,-0.124692170286709,2670,0.767654236915074,2306
"NK","T_cell","PKM","CD44",1,2170.25,0.0560326885593492,2648,-0.137806308049769,2968,-0.135049025821392,2693,0.901653966236375,372
"NK","NK","ARF6","SMAP1",1,2384,0.0560275008512905,2649,-0.038824725166274,2524,-0.0464258738454231,2434,0.795940141625298,1929
"T_cell","B_cell","MIF","CD44_CD74",1,2079.25,0.056025203412575,2650,-0.052880488776198,2597,-0.176192152736259,2809,0.909912750233132,261
"NK","NK","CCL3","CCR5",1,2743.25,0.0560177290659193,2651,-0.119137727390886,2905,-0.180525744560284,2818,0.743064551090616,2599
"Myeloid","T_cell","HSPA8","LDLR",1,2559.75,0.0559998538055671,2652,-0.212398220965235,3164,-0.217068412447549,2925,0.821668074848184,1498
"B_cell","T_cell","ADAM17","NOTCH1",1,2657.75,0.0559770848122526,2653,-0.0211777604068752,2418,-0.0423146131369283,2415,0.66803288365397,3145
"B_cell","Myeloid","GNAS","ADRB2",1,2466,0.055976890614165,2654,-0.0353077685609704,2501,-0.165237274858835,2771,0.795091817977771,1938
"Myeloid","Myeloid","HSPA8","ADRB2",1,2462.25,0.055954636335947,2655,-0.162421241144077,3036,-0.100385441746824,2599,0.818677251631886,1559
"NK","NK","MAML2","NOTCH1",1,2821.75,0.0558283905178367,2656,-0.0708751928406392,2691,-0.0912132562862774,2559,0.597733408125784,3381
"Myeloid","NK","CALM1","FAS",1,2521.5,0.0557843210675243,2657,-0.189294260239786,3101,-0.306632915258463,3089,0.837360006190886,1239
"T_cell","NK","TNFSF10","RIPK1",1,2714,0.0557100763422854,2658,-0.0351632747022499,2499,-0.0431818843086279,2421,0.638841481260772,3278
"T_cell","T_cell","GSTP1","TRAF2",1,2666,0.0557039999804001,2659,-0.0583402333228898,2619,-0.227819996579111,2948,0.756925675684053,2438
"T_cell","Myeloid","COPA","CD74",1,1681.75,0.0555855254973019,2660,0.224951024274527,1458,0.0455622286000061,2160,0.896959355797168,449
"T_cell","B_cell","HLA-A","LILRB1",1,1644,0.0555206871879013,2661,0.212250966065652,1494,0.24595299816457,1601,0.866306985734853,820
"T_cell","B_cell","PKM","CD44",1,2276.75,0.0554063710778081,2662,-0.196412487282039,3117,-0.229863692735844,2950,0.90115446247189,378
"B_cell","Myeloid","ADAM17","ITGB1",1,2252,0.0553913479683781,2663,0.0784474945517917,1938,0.00349604160137107,2276,0.780272855438186,2131
"B_cell","Myeloid","ADAM17","NOTCH1",1,2697.75,0.0553279425450142,2664,-0.024432750389262,2437,-0.0825723110039713,2535,0.666738248124166,3155
"Myeloid","T_cell","TXLNA","STX4",1,2554.5,0.0552604862755145,2665,0.00672977922008546,2267,-0.132854851245057,2690,0.743269609348624,2596
"T_cell","NK","TNFSF9","HLA-DPA1",1,2547.25,0.0552442393113486,2666,-0.149784938362128,2999,-0.182452860152116,2825,0.810697308943615,1699
"NK","NK","S100A4","CCR5",1,2644.75,0.0551994319142162,2667,-0.169513895272663,3056,-0.274544819315077,3032,0.802738583476627,1824
"T_cell","Myeloid","LGALS9","CD44",1,2006,0.0551936261749342,2668,0.0714256265558496,1965,-0.0973813168409919,2580,0.867023688909835,811
"NK","B_cell","HLA-A","LILRB1",1,1696.75,0.0551213840027348,2669,0.167770550284832,1623,0.22241344010544,1665,0.865888443839036,830
"B_cell","T_cell","HLA-DRA","CD4",1,2037.5,0.0550514231095135,2671,0.0151012068973889,2223,0.0777736210232783,2066,0.840587890147874,1190
"T_cell","NK","GNAI2","ADCY7",1,2451.5,0.0549386827551783,2672,0.0104944815798452,2245,-0.057862116917751,2463,0.757898949488956,2426
"T_cell","T_cell","LGALS9","PTPRC",1,2023,0.0548969283094949,2673,0.0331966979808745,2137,-0.0848026529870541,2539,0.871704707924473,743
"Myeloid","Myeloid","GNAI2","CXCR3",1,2169.5,0.054825864635142,2674,0.181286274569662,1582,0.0746889185749786,2074,0.764610134790002,2348
"NK","NK","ACTR2","LDLR",1,2652.25,0.0547954994498075,2675,-0.07778398395021,2726,-0.082304609472047,2534,0.735673652643759,2674
"T_cell","T_cell","PSEN1","CD44",1,2123.25,0.0547640982804753,2676,-0.0137625547326496,2379,-0.0741440330416236,2507,0.857851756653511,931
"B_cell","T_cell","TGFB1","TGFBR3",1,2863.5,0.0547612835254017,2677,-0.047648533020583,2565,-0.165088322590732,2769,0.560314559887237,3443
"Myeloid","T_cell","GNAS","ADCY7",1,2360.5,0.0547582793834041,2678,-0.0533484128052112,2602,-0.171329434897617,2792,0.829744467881798,1370
"B_cell","Myeloid","PKM","CD44",1,2226,0.054757882869972,2679,-0.103060243808636,2831,-0.263397751515236,3009,0.900628871101704,385
"B_cell","NK","MIF","TNFRSF14",1,2036.5,0.0546903486359573,2680,0.0139521920666103,2228,-0.0656076532704775,2491,0.871562883962469,747
"T_cell","T_cell","FAM3C","LAMP1",1,2720,0.054665669842748,2681,-0.0115936310599758,2367,-0.034988670219603,2400,0.572705573868536,3432
"NK","T_cell","VIM","CD44",1,2113.5,0.0545912259643071,2682,-0.107237665729233,2854,-0.118480988859891,2654,0.909625101125555,264
"T_cell","B_cell","HLA-C","LILRB1",1,1680.25,0.0545087718638888,2683,0.201521914731663,1526,0.218676606486709,1675,0.86552596317125,837
"B_cell","Myeloid","PTDSS1","JMJD6",1,2548.5,0.0545004344871149,2684,-0.0145356886547469,2384,-0.16971062733029,2789,0.765123922418357,2337
"T_cell","T_cell","HLA-DRB1","CD4",1,2233.75,0.0543954299190998,2685,-0.0577558694292688,2616,-0.0801211864638965,2527,0.846362242719497,1107
"Myeloid","NK","SELPLG","ITGAM",1,2053,0.0543925428786429,2686,0.0819360707235702,1924,0.22373408626613,1661,0.794861986241614,1941
"NK","B_cell","TGFB1","ITGB1",1,2788.25,0.0543898468118892,2687,-0.0844257949473295,2751,-0.224146892502237,2943,0.727258227876414,2772
"Myeloid","B_cell","HLA-F","LILRB1",1,1834.5,0.0543872552362099,2688,0.0813473914743471,1926,0.205003569056511,1715,0.852361439979631,1009
"T_cell","B_cell","B2M","LILRB1",1,1634.25,0.0543683108819857,2689,0.229891886420383,1442,0.220114888771656,1671,0.872196406730275,735
"T_cell","NK","FAM3C","LAMP1",1,2641.25,0.054363069336194,2690,-0.0124129718724168,2373,0.076129130795188,2069,0.572026251712381,3433
"T_cell","B_cell","HLA-B","LILRB1",1,1677.25,0.0543375247897225,2691,0.205349065740598,1517,0.21260733457184,1691,0.8670245197104,810
"NK","Myeloid","COPA","CD74",1,1617.5,0.0542949239905665,2692,0.216057901800041,1478,0.159437000423912,1828,0.895868674797349,472
"Myeloid","Myeloid","LMAN1","MCFD2",1,2452.25,0.0542852943642861,2693,0.0659968177335305,1987,0.0553579473364376,2133,0.695778476556231,2996
"NK","B_cell","GZMA","F2R",1,2891.75,0.0542807519302339,2694,-0.0950075396894084,2789,-0.412239788673135,3244,0.718800690036786,2840
"NK","B_cell","NAMPT","ADORA2A",1,2620.5,0.0542601158428916,2695,-0.0723326969098303,2700,-0.142251390913027,2711,0.762400711900498,2376
"T_cell","Myeloid","ENTPD1","ADORA2A",1,2650.75,0.0542375408307982,2696,-0.0599845114925336,2629,-0.042384567916282,2418,0.715353811001671,2860
"T_cell","NK","SELPLG","ITGAM",1,2049.25,0.0542306244337117,2697,0.0803192662924268,1933,0.238785147593797,1625,0.794618820210469,1942
"NK","T_cell","YBX1","NOTCH1",1,2627.5,0.0542216176334046,2698,-0.0630227621989108,2649,-0.0594131950751525,2467,0.733485061610477,2696
"NK","T_cell","ADAM10","CD44",1,2161.25,0.0542046660152389,2699,-0.0373012540532437,2514,-0.0649119069840385,2485,0.856584424279798,947
"T_cell","B_cell","CD99","PILRB",1,2183.5,0.0541906895857087,2700,-0.0318107170032958,2484,-0.0983116723867868,2587,0.855348883861839,963
"NK","NK","BSG","SLC16A1",1,2696,0.0541733646150909,2701,-0.0971469461377408,2799,-0.161528506061146,2763,0.749579714761302,2521
"B_cell","T_cell","SPTAN1","PTPRA",1,3029.75,0.0541482801035767,2702,-0.201292813646289,3133,-0.360436055292615,3174,0.67391567248574,3110
"NK","T_cell","CD99","PILRB",1,2274.25,0.0541475214306047,2703,-0.0624106629829667,2642,-0.16931953066858,2787,0.855299576879418,965
"T_cell","B_cell","TNF","TRADD",1,2659.5,0.0541452266183442,2704,0.0034362775920003,2286,-0.155034165716805,2740,0.708321181457281,2908
"Myeloid","B_cell","TGFB1","LPP",1,2715.75,0.0541405609198514,2705,-0.0140362473826324,2381,-0.111739263699682,2635,0.668751185154783,3142
"NK","T_cell","GNAI2","S1PR1",1,2645.25,0.0541385823527631,2706,-0.0598826077262928,2627,-0.0111290021343454,2327,0.707053067904348,2921
"B_cell","B_cell","GPI","AMFR",1,2622.75,0.0541336535706188,2707,-0.112556035502998,2871,-0.27500900714863,3033,0.799261069259113,1880
"NK","B_cell","B2M","LILRB1",1,1691.5,0.0541143890773452,2708,0.164266483645511,1634,0.214151525052803,1686,0.871935265178646,738
"NK","B_cell","HLA-C","LILRB1",1,1741.75,0.0540798186704434,2709,0.137111204874642,1723,0.212196745677849,1693,0.865065522700682,842
"Myeloid","T_cell","ICAM3","ITGAL",1,2419.5,0.0540722666410659,2710,-0.119978220207742,2907,-0.190951048994091,2850,0.839387318918952,1211
"NK","T_cell","NAMPT","ADORA2A",1,2550,0.0540475830481469,2711,-0.0733652951253467,2707,-0.0362729135716821,2405,0.762045064899337,2377
"T_cell","NK","LGALS9","PTPRC",1,2143.5,0.0539994879370398,2712,-0.00107664083929562,2315,-0.170280874569194,2791,0.870780197225329,756
"NK","B_cell","HLA-B","LILRB1",1,1740.5,0.0539748584358039,2713,0.127026541936953,1749,0.213689885401588,1688,0.866638003811855,812
"B_cell","T_cell","HSPA8","LDLR",1,2665,0.0539395552744049,2714,-0.270984756701134,3268,-0.325783922129543,3122,0.818905166033251,1556
"B_cell","T_cell","LRPAP1","SORL1",1,2373,0.0539364935699244,2715,0.0486435608599074,2060,-0.0801791653935749,2528,0.775904129061581,2189
"NK","B_cell","HLA-F","LILRB1",1,1872.75,0.0539016325755051,2716,0.0624085671081638,2006,0.186726898483407,1755,0.851796206817135,1014
"B_cell","Myeloid","HSPA8","ADRB2",1,2603.75,0.0538960014070964,2717,-0.221007776879976,3178,-0.209100951428817,2907,0.815878389114047,1613
"Myeloid","B_cell","HLA-B","LILRB1",1,1761.25,0.053814665248286,2718,0.0924307361585016,1878,0.236905344334231,1632,0.866466144031442,817
"Myeloid","B_cell","GNAI2","F2R",1,2332.25,0.053803852876923,2719,0.221969919359543,1463,0.0231317273218015,2213,0.705637527207878,2934
"T_cell","T_cell","ADAM17","NOTCH1",1,2749.5,0.0537291249054566,2720,-0.029051197790371,2464,-0.114765286344471,2642,0.663472578387339,3172
"NK","T_cell","HLA-DQA1","LAG3",1,2563.75,0.0537273932806723,2721,-0.103120498010567,2832,-0.00955240941894003,2322,0.761798768479784,2380
"NK","Myeloid","HMGB1","CXCR4",1,2338,0.0537069585027708,2722,-0.295985609632079,3295,-0.301430724008754,3079,0.910293365750531,256
"Myeloid","NK","ICAM3","ITGAL",1,2464.25,0.053607445545522,2723,-0.125210696454376,2924,-0.252937362526164,2993,0.838804500956766,1217
"NK","Myeloid","YBX1","NOTCH1",1,2675,0.0535928327668483,2724,-0.0662777521812976,2668,-0.0996708929421955,2594,0.732343410454259,2714
"Myeloid","B_cell","HLA-A","LILRB1",1,1913.5,0.0535390405763343,2725,-0.00849474418039531,2349,0.196292789599248,1731,0.8641882406533,849
"Myeloid","B_cell","GNAI2","ADCY7",1,2081.75,0.0535352673701145,2726,0.256084586763505,1379,0.182790511294953,1769,0.755516967336209,2453
"T_cell","Myeloid","SPON2","ITGA4",1,2792.75,0.0534419789370275,2727,-0.159242822872291,3028,-0.365555915216688,3184,0.773022181391897,2232
"NK","B_cell","LMAN1","MCFD2",1,2497.75,0.053379663591366,2728,0.0747151747190863,1942,-0.00795836930487953,2315,0.693995025460468,3006
"B_cell","T_cell","GNAI2","S1PR1",1,2736.75,0.0533775689315547,2729,-0.063548576659914,2651,-0.110315562759206,2632,0.705584811290737,2935
"NK","T_cell","LGALS1","PTPRC",1,1850,0.0533280879084965,2730,0.0474899724323998,2069,0.0705719601636638,2091,0.892963854783601,510
"B_cell","T_cell","ADAM10","TSPAN14",1,2519.25,0.0532492876481299,2731,-0.0841296329916537,2749,-0.13345157532058,2691,0.797203083406692,1906
"Myeloid","B_cell","B2M","LILRB1",1,1965.25,0.0532216281889135,2732,-0.0664651503232171,2670,0.209670075841223,1706,0.871003606991085,753
"T_cell","Myeloid","ADAM17","ITGB1",1,2343.5,0.0531669104180137,2733,0.0705740571682959,1968,-0.0689546316061713,2499,0.776739114086178,2174
"T_cell","Myeloid","ADAM17","NOTCH1",1,2783.75,0.0531060512660407,2734,-0.0323061877727577,2485,-0.155022984211514,2739,0.662169152060028,3177
"NK","T_cell","PSEN1","NOTCH1",1,2701.5,0.0530194777900817,2735,-0.0705059391866107,2689,-0.0783131054442983,2524,0.715659475301938,2858
"Myeloid","B_cell","HLA-C","LILRB1",1,1946.5,0.052960792579794,2736,-0.0309194006754367,2475,0.199584397049752,1723,0.863840522602113,852
"T_cell","NK","ENTPD1","ADORA2A",1,2682,0.0529593887376432,2737,-0.0632412223374662,2650,-0.0566762952232279,2460,0.712919598276869,2881
"NK","T_cell","HLA-DQA2","LAG3",1,2558.75,0.0529540776600546,2738,-0.0716455072738635,2696,0.0871520083664501,2033,0.728070578069867,2768
"NK","Myeloid","PTDSS1","JMJD6",1,2516,0.0529287651231026,2739,-0.0207525524140482,2415,-0.083246304293081,2536,0.762484429360752,2374
"Myeloid","T_cell","CD99","PILRB",1,2350.5,0.052920738695578,2740,-0.0794385684611201,2732,-0.223538921171765,2942,0.85387567224124,988
"T_cell","NK","YBX1","NOTCH1",1,2745.25,0.0528388386030197,2741,-0.066517515958307,2671,-0.187441908896569,2839,0.730952463038213,2730
"T_cell","NK","VIM","CD44",1,2246.75,0.0528360265984263,2742,-0.164284585634282,3042,-0.218473768849413,2930,0.908272817527637,273
"B_cell","T_cell","LTB","TNFRSF1A",1,2745,0.0527860830003205,2743,-0.00581176094145414,2338,-0.24898110128227,2982,0.707325833776362,2917
"NK","B_cell","HMGB1","CXCR4",1,2379,0.0527727827984561,2744,-0.312459438530979,3315,-0.373350463771321,3192,0.909574344010631,265
"B_cell","Myeloid","PSEN1","CD44",1,2079.5,0.0527522552805425,2745,0.0578727265737952,2022,-0.0993122082361949,2592,0.855554394600956,959
"T_cell","NK","B2M","TFRC",1,2160,0.0527261445725036,2746,-0.0302923128906487,2470,-0.229877453660159,2951,0.895837473140934,473
"Myeloid","T_cell","LAMA5","CD44",1,2269.5,0.0526423031655372,2748,0.031644197282421,2145,0.0613179005795754,2117,0.784735255872205,2068
"NK","Myeloid","GPI","AMFR",1,2571.5,0.0525881086790622,2749,-0.117429396572305,2899,-0.147686343803141,2727,0.796927299256384,1911
"Myeloid","T_cell","MFNG","NOTCH2",1,2581.5,0.0525817464097594,2750,-0.0208594081961124,2416,-0.210525446157904,2910,0.771683759817152,2250
"NK","NK","B2M","TFRC",1,2245.75,0.0524798923427692,2751,-0.09591771566552,2792,-0.235840817379012,2962,0.895618856403696,478
"NK","NK","LGALS1","PTPRC",1,1962,0.0524562945213492,2752,0.0132166336122297,2232,-0.0149062614184763,2339,0.892173590232769,525
"B_cell","B_cell","SEMA4D","CD72",1,2714,0.0524318664367846,2753,-0.0641849075376821,2654,-0.144139844271375,2717,0.730919746290049,2732
"NK","Myeloid","PSEN1","NOTCH1",1,2746.25,0.0524046336241898,2754,-0.0737609291689975,2709,-0.118570803311341,2655,0.714471190430466,2867
"B_cell","NK","TNFSF9","TNFRSF9",1,3069.5,0.0523622014842804,2755,-0.173902234455428,3065,-0.407785150199979,3238,0.653197844377884,3220
"T_cell","NK","MIF","CD44_CD74",1,2236.5,0.0523437663306294,2756,-0.167903041380415,3050,-0.188194790184687,2844,0.907087916988884,296
"T_cell","T_cell","HLA-DPA1","CD4",1,2261.75,0.0522859291049614,2757,-0.0589859059373926,2623,-0.0893442314595473,2553,0.845969322710439,1114
"B_cell","NK","VIM","CD44",1,2232.5,0.0522758394210497,2758,-0.172876195931123,3062,-0.184078680748483,2831,0.907827833037009,279
"NK","T_cell","HLA-DPB1","CD4",1,2307.75,0.0522342561796366,2759,-0.104017799060369,2837,-0.047490798376295,2438,0.840411165471644,1197
"B_cell","Myeloid","ADAM10","TSPAN14",1,2645.75,0.0522218152805321,2760,-0.0937000022952406,2783,-0.316621346633701,3108,0.795623521902049,1932
"NK","NK","HLA-DRA","LAG3",1,2790.5,0.0522157530751974,2761,-0.234658304011233,3213,-0.370176424205866,3189,0.79001966726211,1999
"T_cell","T_cell","HLA-DRB5","CD4",1,2323,0.052140769708818,2762,-0.0645783641211156,2659,-0.0994392620311685,2593,0.834407194829819,1278
"NK","NK","LRPAP1","LDLR",1,2587.5,0.0520916527915124,2763,-0.0340413634816299,2493,-0.0240429452497517,2374,0.731574159358376,2720
"Myeloid","NK","MFNG","NOTCH2",1,2463.75,0.0520857955745326,2764,-0.0234742982534738,2432,-0.0307119373508828,2392,0.770847839950033,2267
"NK","T_cell","NUCB2","ERAP1",1,2503.5,0.0520794990954341,2765,-0.0235642264475595,2433,-0.0584119613153907,2464,0.764264086219501,2352
"T_cell","NK","ADAM10","CD44",1,2372.25,0.05206087043077,2766,-0.154106683682931,3012,-0.147032741332316,2725,0.854087890625963,986
"B_cell","NK","ACTR2","LDLR",1,2782.5,0.0520276101895077,2767,-0.0925051242252434,2777,-0.190422051484736,2848,0.730603247355897,2738
"B_cell","Myeloid","HMGB1","CXCR4",1,2404,0.0519374533367705,2768,-0.325771026899346,3323,-0.419603947345056,3257,0.908916039551807,268
"B_cell","T_cell","GNAS","ADCY7",1,2524.5,0.0518315969177895,2769,-0.0966546473308552,2797,-0.313811903916008,3102,0.825829413022059,1430
"T_cell","B_cell","COPA","CD74",1,1964,0.051772711931061,2770,0.0821945272476419,1921,-0.12298700613128,2663,0.89362895325069,502
