"TF","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZNF219",-0.00761881938961147,1.46564785613291,-0.0915765291945972,0.927973342639195,0.957170862311837,-6.17772511643404
"NR2C1",-0.00830085091565084,2.51726544611372,-0.0861563458395346,0.932224992308401,0.960242683334063,-6.17821021009003
"RFXANK",0.080712284141654,12.8778823010114,0.0791843543787196,0.937696948045666,0.964404963441794,-6.17879071397896
"PITX2",0.016909551083295,6.21262371959598,0.077508084280797,0.939013049958773,0.964404963441794,-6.17892298875953
"NEUROD2",-0.00701424085997664,1.02250706841965,-0.0745776535046473,0.941314269509455,0.964404963441794,-6.17914743545945
"SMAD9",0.0123954808756757,1.10787778755937,0.0731957409075863,0.942399647685004,0.964404963441794,-6.17925027915379
"TCF4",-0.0166802945046361,2.73842002594792,-0.0728628988454767,0.942661084955705,0.964404963441794,-6.17927476241391
"NR0B2",0.0111428014374625,3.81953322670154,0.0680187128374885,0.946466784013744,0.966986389087213,-6.17961846866825
"CREB5",-0.0160182857791302,0.639903148180732,-0.0615917529626441,0.951517964399683,0.970831590199405,-6.1800380108557
"RFX3",-0.00503273969732796,0.281334914104185,-0.0505658475072264,0.960188398802562,0.978354125266394,-6.18066088037473
"INSM1",0.00419874687057641,0.283162728191168,0.0455659524843942,0.964121904927693,0.98022365588068,-6.1809029844419
"HES1",0.0065831816178769,3.37630045235452,0.0449287422337199,0.964623279394516,0.98022365588068,-6.18093203043794
"ZKSCAN7",-0.00487422319531384,0.543802007314443,-0.0376806928696289,0.970327253214225,0.984369097619736,-6.18123363565442
"KLF1",0.0076102552805841,2.26707286735369,0.0364273026828885,0.971313804547856,0.984369097619736,-6.18128042505423
"TBR1",0.00479838235803811,2.11990134872066,0.034516140014414,0.972818183377768,0.984570349351459,-6.1813487231656
"SIX3",-0.00142754931109814,-0.471080875610039,-0.0231304669262095,0.981782423372899,0.992310921210678,-6.18167935180821
"POU2F1",0.00520338412253401,2.69119240114428,0.01986606750488,0.98435308244659,0.993577274651578,-6.18175005744658
"RFXAP",-0.0111888244526307,12.9968634587426,-0.00998907293674636,0.99213199703961,0.998268426939239,-6.18189860527627
"SALL1",0.00215055570656738,0.671947317216939,0.00952611742868292,0.99249663714746,0.998268426939239,-6.18190315660253
"SON",-0.00069423284513222,-0.215952978414339,-0.00892186121138997,0.992972573215424,0.998268426939239,-6.18190877220131
"DAXX",-0.00230842420635496,-4.71744463911973,-0.00686608030708668,0.994591806578147,0.998468121150239,-6.18192512262464
"RBPJ",0.0010293930967126,3.60093640171525,0.00328523663334768,0.997412306943295,0.998468121150239,-6.18194343460089
"TCF12",0.000425756039062381,4.53610498063228,0.002266963873409,0.998214371400851,0.998468121150239,-6.18194628271394
"ZBTB7B",0.000271231819189443,1.99320613863131,0.00194481270445392,0.998468121150239,0.998468121150239,-6.18194696623685
